id,name
2509,NeoNight
2510,Clever Plays
2511,devotid Media
2512,Future Proof Games
2513,FlynnFour Games
2514,Octopus Tree
2515,Nami Tentou
2516,Liens
2517,Bigosaur
2518,HexWar Games Ltd
2519,Playsaurus
2520,Lakeview Interactive LLC
2521,Jordan Sendar
2522,Z4G0 and Ivan Venturi Productions
2523,Giant Enemy Labs
2524,Byte-UP Co.
2525,John Wizard
2526,Red Beat
2527,Puppet Arcade
2528,Mindprobe Labs
2529,Michael Flynn
2530,Kronosaur Productions
2531,blizzy Games
2532,KITATUS STUDIOS
2533,Dan FitzGerald
2534,Carlotta Tatti
2535,Dustin Gunn
2536,Peculiar Games
2537,Novelline
2538,Console Classics
2539,JhonGames
2540,boredmob.com
2541,My Way Games
2542,Seven Sails Games
2543,Play sp. z o. o.
2544,Carbon Fiber Games
2545,Stephane Bottin
2546,Silver Goblet Games
2547,DeXP
2548,Patrick God
2549,W. T. B.
2550,Adam Mowery
2551,REFUGIO3D®
2552,Synter Games
2553,Parabole
2554,cybercritics
2555,Panic Ensues Software
2556,Jeff Trier
2557,Questtracers
2558,Morphodox Studios
2559,Self Published
2560,Three Brothers Games
2561,Overhype Studios
2562,Digital Entertainment
2563,Thomas Gwaltney
2564,OM ENTERTAINMENT
2565,Joycity
2566,undef
2567,Perro Electrico
2568,erm...
2569,Games4Kids
2570,Reset Games Ltd
2571,VoxelStorm
2572,ACE MADDOX
2573,tjern
2574,Team Kryll
2575,Kelkafa Studios
2576,Retronic Games
2577,Garage Monkey Studio
2578,Studio 397
2579,LionSword
2580,Bolder Games
2581,Rage Monster Games
2582,Pipliz
2583,Epic LLama
2584,Ambiera e.U.
2585,Bad Seed
2586,Dangerous Derk Interactive
2587,Reverie World Studios
2588,IronDrop Studios
2589,Ludomo Gamestudio
2590,ElevenSeventy
2591,Hammer Glass Studio
2592,CastleAbra Studios
2593,Peter Gutenko
2594,Rocket Vulture
2595,Bulldog Interactive
2596,DreamsSoftGames
2597,INSTEAD Community
2598,Honor Code
2599,Pistachi Studio
2600,UD
2601,Pixel Prophecy
2602,TripleBrick
2603,vikingfabian.com
2604,SimplexGameStudio
2605,GamePhase
2606,Wizard Fu
2607,The Pompous Pixel
2608,Michaela Laws
2609,Andrew Willman
2610,magnussoft
2611,Dark Amber Softworks
2612,Dwarves Might Fly
2613,Strangely Interactive Ltd
2614,Soul Forge
2615,Turtle Sandbox LLC
2616,FleetCOMM Technologies LLC
2617,Jon Harwood Games LLC
2618,HYPYRYL
2619,Dry Cactus
2620,Team Cherry
2621,Maciej Targoni
2622,Zhoori Maang Entertainment
2623,The Fine Young Capitalists
2624,Soloweb Studios
2625,BIT-GEN
2626,UNIT9
2627,khos85
2628,Gingerbred
2629,Studio Monolith
2630,Zeritum
2631,Shiny Snail LLC
2632,Robot Gentleman
2633,Sam Barlow
2634,Hangonit
2635,Nekki Limited
2636,K Bros Games
2637,dustinaux
2638,RAC7 Games
2639,Surprise Attack
2640,Zed-ex
2641,benmakesgames.com
2642,Yang Sun
2643,Digital Dawn Studios
2644,Varkian Empire
2645,Serious Games Interactive
2646,Pixel Barrage Entertainment
2647,Svajūnas Žemaitis
2648,Emad
2649,Mad Goblin Games
2650,AGC
2651,Manipulation Machine
2652,PlazSoft
2653,MachineSpirit
2654,Seattletek
2655,Reality Gameware
2656,Big Fat Simulations Inc.
2657,Retrocade.net
2658,Pen and Sword Games
2659,Random Thoughts Enterainment
2660,Game Odyssey Limited
2661,Professor Why
2662,Spiral Summit Games
2663,Scarecrow Arts
2664,NotGames
2665,Fernando Paulo
2666,Arcanity Inc
2667,Undead Labs LLC
2668,Flaming Pumpkin Ltd
2669,Diabolical Mind
2670,The Merchant Guild of Rund (Limited)
